ccmaName,ccbaMnm1,longtitude,latitude
보물,청화백자철사진사국화문병,126.9968981,37.5934965
보물,감지은니 묘법연화경 권7(2007),126.980350241652,37.5240413763397
보물,감지금니 묘법연화경 권6,126.980350241652,37.5240413763397
보물,여주 고달사지 쌍사자 석등,126.980965,37.521886
보물,금보,127.0182146,37.589116
보물,금동여래입상(1963),127.0182146,37.589116
보물,금동보살입상(1963-1),127.0182146,37.589116
보물,청자 상감포도동자문 매병,127.0182146,37.589116
보물,분청사기 박지철채화문 병,127.0182146,37.589116
보물,봉은사 청동 은입사 향완,127.0499507,37.5117272
보물,금동약사여래입상,126.980350241652,37.5240413763397
보물,부여 군수리 석조여래좌상,126.9654442,37.5384272
보물,금동미륵보살반가사유상(1963),126.980350241652,37.5240413763397
보물,하남 하사창동 철조석가여래좌상,126.980350241652,37.5240413763397
보물,금동보살입상(1963-2),126.980350241652,37.5240413763397
보물,금령총 금관,126.980350241652,37.5240413763397
보물,청자 철채퇴화삼엽문 매병,126.980350241652,37.5240413763397
보물,청자상감모란문표형병,126.9765897,37.5862294
보물,청자 음각모란 상감보자기문 유개매병,126.980350241652,37.5240413763397
보물,부여 외리 문양전 일괄,126.980350241652,37.5240413763397
보물,청자 양각갈대기러기문 정병,126.980350241652,37.5240413763397
보물,백자 상감모란문 매병,126.980350241652,37.5240413763397
보물,청자 상감동채모란문 매병,126.980350241652,37.5240413763397
보물,분청사기 상감어문 매병,126.980350241652,37.5240413763397
보물,분청사기 상감모란문 반합,127.0182146,37.589116
보물,청자 상감국화모란당초문 모자합,127.0182146,37.589116
보물,전 양평 보리사지 대경대사탑,126.948715,37.562919
보물,원주 영전사지 보제존자탑,126.981483861611,37.5221378066171
보물,충주 정토사지 홍법국사탑비,126.981360,37.523423
보물,제천 월광사지 원랑선사탑비,126.980350241652,37.5240413763397
보물,양평 보리사지 대경대사탑비,126.981052335342,37.5235223189726
보물,창원 봉림사지 진경대사탑,126.980713048791,37.5235084807169
보물,창원 봉림사지 진경대사탑비,126.980350241652,37.5240413763397
보물,원주 흥법사지 진공대사탑 및 석관,126.981148488026,37.5234823335636
보물,창덕궁 돈화문,126.989943141531,37.5778538303159
보물,창경궁 홍화문,126.996264,37.578801
보물,창경궁 명정문 및 행각,126.995712,37.578769
보물,창경궁 옥천교,126.996119283008,37.5788318414401
보물,부산진순절도,127.1033319,37.6272187
보물,동래부순절도,127.1033319,37.6272187
보물,홍무정운역훈 권3~16,127.0326858,37.5891997
보물,삼국유사 권2,126.9979403,37.5640907
보물,삼국유사 권3~5,127.0326858,37.5891997
보물,삼국유사<권1-5>,126.934949,37.4749615
보물,청자 구룡형 주전자,126.980350241652,37.5240413763397
보물,도기 녹유 탁잔,126.980350241652,37.5240413763397
보물,경주 노서동 금팔찌,126.980350241652,37.5240413763397
보물,경주 노서동 금귀걸이,126.980350241652,37.5240413763397
보물,경주 노서동 금목걸이,126.980350241652,37.5240413763397
보물,이이 남매 화회문기,127.0822938,37.5384843
보물,숙신옹주 가옥허여문기,126.980350241652,37.5240413763397
보물,강세황 필 도산서원도,126.980350241652,37.5240413763397
보물,"석보상절 권6, 9, 13, 19",127.0033766,37.4973544
보물,"석보상절 권23, 24",126.9985492,37.5592488
보물,석보상절 권11,126.9654442,37.5384272
보물,김홍도 필 풍속도 화첩,126.980350241652,37.5240413763397
보물,도기 배모양 명기,126.9961867,37.5365283
보물,도기 신발모양 명기,126.9961867,37.5365283
보물,금귀걸이,126.9961867,37.5365283
보물,청자 상감운학모란국화문 매병,126.9961867,37.5365283
보물,채화칠기,126.9654442,37.5384272
보물,청동 진솔선예백장 인장,126.9654442,37.5384272
보물,금영 측우기,126.9173096,37.4937495
보물,윤봉길의사 유품(1972-1),126.980350241652,37.5240413763397
보물,안중근의사 유묵 - 일일부독서구중생형극,126.9985492,37.5592488
보물,안중근의사 유묵 - 연년세세화상사세세연년인부동,126.9654442,37.5384272
보물,안중근의사 유묵 - 치악의악식자부족여의,126.9765897,37.5862294
보물,안중근의사 유묵 - 동양대세사묘현유지남아기안면화국미성유강계정략부개진가련,126.9521283,37.5073799
보물,안중근의사 유묵 - 용공난용연포기재,126.980350241652,37.5240413763397
보물,안중근의사 유묵 - 인무원려난성대업,126.9521283,37.5073799
보물,안중근의사 유묵 - 세한연후지송백지부조,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 장부수사심여철의사임위기사운,126.9521283,37.5073799
보물,안중근의사 유묵 - 박학어문약지이례,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 제일강산,126.9521283,37.5073799
보물,안중근의사 유묵 - 인지당,126.9654442,37.5384272
보물,안중근의사 유묵 - 극락,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 운재,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 국가안위노심초사,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 위국헌신군인본분,126.970428789102,37.5701486421235
보물,안중근의사 유묵 - 언충신행독경만방가행,126.970428789102,37.5701486421235
보물,전 고령 일괄 유물,126.9961867,37.5365283
보물,분청사기 상감‘정통5년’명 어문 반형 묘지,126.9961867,37.5365283
보물,괴산 외사리 승탑,126.99708250274,37.5943073361662
보물,문경 오층석탑,126.99708250274,37.5943073361662
보물,강민첨 초상,126.980350241652,37.5240413763397
보물,강현 초상,126.980350241652,37.5240413763397
보물,강세황 초상,126.980350241652,37.5240413763397
보물,허목 전서 함취당,127.0345189,37.5893941
보물,이상좌 불화첩,126.9654442,37.5384272
보물,황남대총 북분 유리잔,126.980350241652,37.5240413763397
보물,황남대총 북분 은잔,126.980350241652,37.5240413763397
보물,황남대총 남분 금제 허리띠,126.980350241652,37.5240413763397
보물,황남대총 남분 금제 관식,126.980350241652,37.5240413763397
보물,승자총통,126.980350241652,37.5240413763397
보물,서울 삼천사지 마애여래입상,126.95284078379,37.6424553125899
보물,불정심관세음보살대다라니경(1981),126.980350241652,37.5240413763397
보물,묘법연화경 권7(1981-2),126.9654442,37.5384272
보물,묘법연화경(1981),126.9654442,37.5384272
보물,불조삼경(1981-1),126.9654442,37.5384272
보물,불조삼경(1981-2),126.9654442,37.5384272
보물,대불정여래밀인수증요의제보살만행수능엄경 권6~10(1981-1),126.9654442,37.5384272
보물,불설장수멸죄호제동자경,126.9654442,37.5384272
보물,불설대보부모은중경(1981),126.9654442,37.5384272
보물,중용주자혹문(1981-1),127.0191886,37.5887581
보물,"동인지문사육 권1~3, 4~6, 10~12, 13~15",127.0191886,37.5887581
보물,동인지문사육 권1~6,127.0191886,37.5887581
보물,동인지문사육 권10~12,127.00303781214,37.4974828311898
보물,동인지문사육 권7~9(1981),127.0191886,37.5887581
보물,동인지문46<권1∼6>,127.0191886,37.5887581
보물,동인지문46<권10∼12>,127.0033766,37.4973544
보물,동인지문46<권13∼15>,126.9749152,37.5636919
보물,동인지문46<권7∼9>,127.0191886,37.5887581
보물,원각류해 권3,126.9985492,37.5592488
보물,금강반야경소론찬요조현록(1981),126.9985492,37.5592488
보물,금강반야바라밀경,126.9985492,37.5592488
보물,정명경집해관중소 권3~4,126.9367789,37.5791158
보물,감지은니 보살선계경 권8,126.9985492,37.5592488
보물,전 대구 동화사 비로암 삼층석탑 납석사리호,126.9985492,37.5592488
보물,삼존불비상,126.9985492,37.5592488
보물,정조 필 파초도,126.9985492,37.5592488
